,Created at,User ID,User Name,Text,Description,Location,Followers Count,Friends Count,Statuses Count,Profile Image Url
36,Thu Sep 15 18:24:37 +0000 2022,1570478713095229440,Transfer News Live,"📸 Photo confirmation of James Rodriguez's move to Olympiacos.

(Source: @olympiacosfc) https://t.co/Nui0wAbPK1","📝 The biggest, and the best. Bringing you all the latest news and updates, all year round. 18+",twittersupplement@gmail.com,1480991,184,61008,http://pbs.twimg.com/profile_images/1430543691450552322/tx7jBgnL_normal.jpg
37,Thu Sep 15 18:15:48 +0000 2022,1570476493419196416,Transfer News Live,"🚨 Jürgen Klopp is already fed up with Arthur and does not believe he is the level required. 

Liverpool are already… https://t.co/3HOdqWIUwd","📝 The biggest, and the best. Bringing you all the latest news and updates, all year round. 18+",twittersupplement@gmail.com,1480991,184,61008,http://pbs.twimg.com/profile_images/1430543691450552322/tx7jBgnL_normal.jpg
38,Thu Sep 15 16:46:59 +0000 2022,1570454139108487170,Transfer News Live,"🚨 Rio Ferdinand explaining the story behind why Carlos Tevez left Man United for Man City.

This is must watch 🍿🍿👇👇 https://t.co/uc3UMOHaGX","📝 The biggest, and the best. Bringing you all the latest news and updates, all year round. 18+",twittersupplement@gmail.com,1480991,184,61008,http://pbs.twimg.com/profile_images/1430543691450552322/tx7jBgnL_normal.jpg
39,Thu Sep 15 15:56:18 +0000 2022,1570441384699785216,Transfer News Live,"🚨 OFFICIAL: Ben Foster has announced his retirement from professional football. 

(Source: @BenFoster) https://t.co/pBo78dIjEW","📝 The biggest, and the best. Bringing you all the latest news and updates, all year round. 18+",twittersupplement@gmail.com,1480991,184,61008,http://pbs.twimg.com/profile_images/1430543691450552322/tx7jBgnL_normal.jpg
40,Thu Sep 15 14:28:25 +0000 2022,1570419271339065345,Transfer News Live,🚨 Ultras of Real Madrid and Atlético Madrid set up a 10 vs. 10 fight in an unknown location ahead of the derby this… https://t.co/L53awousKb,"📝 The biggest, and the best. Bringing you all the latest news and updates, all year round. 18+",twittersupplement@gmail.com,1480991,184,61008,http://pbs.twimg.com/profile_images/1430543691450552322/tx7jBgnL_normal.jpg
41,Thu Sep 15 14:24:38 +0000 2022,1570418316824436738,Transfer News Live,"🚨 Serge Aurier at the City Ground. 🌳

(📸 @NFFC) https://t.co/Nzke1Ugxlw","📝 The biggest, and the best. Bringing you all the latest news and updates, all year round. 18+",twittersupplement@gmail.com,1480991,184,61008,http://pbs.twimg.com/profile_images/1430543691450552322/tx7jBgnL_normal.jpg
42,Thu Sep 15 14:19:22 +0000 2022,1570416992435458052,Transfer News Live,"RT @Football__Tweet: 🤔 You can only pick one duo to be your GOATs:

🎾 Nadal and Ronaldo ⚽
or
🎾 Federer and Messi ⚽

Who do you choose? 🐐 ht…","📝 The biggest, and the best. Bringing you all the latest news and updates, all year round. 18+",twittersupplement@gmail.com,1480991,184,61008,http://pbs.twimg.com/profile_images/1430543691450552322/tx7jBgnL_normal.jpg
43,Thu Sep 15 13:45:03 +0000 2022,1570408356514500608,Transfer News Live,"📝 𝐃𝐄𝐀𝐋 𝐃𝐎𝐍𝐄: James Rodriguez has signed for Olympiacos on loan from Al Rayyan. ✅🇬🇷🇨🇴

He will wear the number 10 sh… https://t.co/IpIyQLJjZ5","📝 The biggest, and the best. Bringing you all the latest news and updates, all year round. 18+",twittersupplement@gmail.com,1480991,184,61008,http://pbs.twimg.com/profile_images/1430543691450552322/tx7jBgnL_normal.jpg
44,Thu Sep 15 09:25:47 +0000 2022,1570343107702439945,Transfer News Live,"🚨 Regarding the Pogba case, investigators suspect Mathias Pogba is the main culprit and director of the operations.… https://t.co/T25FzEyqPh","📝 The biggest, and the best. Bringing you all the latest news and updates, all year round. 18+",twittersupplement@gmail.com,1480991,184,61008,http://pbs.twimg.com/profile_images/1430543691450552322/tx7jBgnL_normal.jpg
45,Thu Sep 15 06:24:29 +0000 2022,1570297481946185728,Transfer News Live,"🚨 Atlético offered €20m for Antoine Griezmann in the summer, but Barcelona rejected it.

Atleti’s response is playi… https://t.co/YoOJsLQbTd","📝 The biggest, and the best. Bringing you all the latest news and updates, all year round. 18+",twittersupplement@gmail.com,1480991,184,61008,http://pbs.twimg.com/profile_images/1430543691450552322/tx7jBgnL_normal.jpg
46,Thu Sep 15 06:07:18 +0000 2022,1570293159212589057,Transfer News Live,"📝 𝐃𝐄𝐀𝐋 𝐃𝐎𝐍𝐄: Moussa Djenepo has signed a new three-year contract at Southampton. 

(Source: @SouthamptonFC) https://t.co/YWe64E2DXM","📝 The biggest, and the best. Bringing you all the latest news and updates, all year round. 18+",twittersupplement@gmail.com,1480991,184,61008,http://pbs.twimg.com/profile_images/1430543691450552322/tx7jBgnL_normal.jpg
47,Wed Sep 14 21:05:20 +0000 2022,1570156769942577152,Transfer News Live,RT @Football__Tweet: This exact moment Rio Ferdinand talks about must haunt Man Utd fans to this day. 👻 https://t.co/xGxlxMAABD,"📝 The biggest, and the best. Bringing you all the latest news and updates, all year round. 18+",twittersupplement@gmail.com,1480991,184,61008,http://pbs.twimg.com/profile_images/1430543691450552322/tx7jBgnL_normal.jpg
48,Wed Sep 14 16:40:16 +0000 2022,1570090062767095808,Transfer News Live,"🚨 James Rodríguez has passed his medical at Olympiacos.

(Source: @FabrizioRomano) https://t.co/ox0zqOgQQG","📝 The biggest, and the best. Bringing you all the latest news and updates, all year round. 18+",twittersupplement@gmail.com,1480991,184,61008,http://pbs.twimg.com/profile_images/1430543691450552322/tx7jBgnL_normal.jpg
49,Wed Sep 14 16:17:19 +0000 2022,1570084287273213955,Transfer News Live,RT @SundayLeagueFC: This from Rio Ferdinand on the Agueroooooooo goal is just nuts 🤯,"📝 The biggest, and the best. Bringing you all the latest news and updates, all year round. 18+",twittersupplement@gmail.com,1480991,184,61008,http://pbs.twimg.com/profile_images/1430543691450552322/tx7jBgnL_normal.jpg
50,Wed Sep 14 16:17:01 +0000 2022,1570084213726011394,Transfer News Live,"🚨 Mathias Pogba was taken into police custody, along with three other people.

(Source: Le Monde) https://t.co/7MH5KGaIaa","📝 The biggest, and the best. Bringing you all the latest news and updates, all year round. 18+",twittersupplement@gmail.com,1480991,184,61008,http://pbs.twimg.com/profile_images/1430543691450552322/tx7jBgnL_normal.jpg
51,Wed Sep 14 12:24:28 +0000 2022,1570025689323274241,Transfer News Live,"🚨 Luis Campos is the favourite to be appointed Chelsea's sporting director. 

The nature of his role at PSG would n… https://t.co/FjpMWAHpye","📝 The biggest, and the best. Bringing you all the latest news and updates, all year round. 18+",twittersupplement@gmail.com,1480991,184,61008,http://pbs.twimg.com/profile_images/1430543691450552322/tx7jBgnL_normal.jpg
52,Wed Sep 14 10:24:37 +0000 2022,1569995526371958785,Transfer News Live,🚨 James Rodriguez has verbally agreed a deal to join Olympiacos on loan. He is expected to fly to Greece later toda… https://t.co/Bxq7P2uacx,"📝 The biggest, and the best. Bringing you all the latest news and updates, all year round. 18+",twittersupplement@gmail.com,1480991,184,61008,http://pbs.twimg.com/profile_images/1430543691450552322/tx7jBgnL_normal.jpg
53,Wed Sep 14 10:01:20 +0000 2022,1569989666866139137,Transfer News Live,"📝 𝐃𝐄𝐀𝐋 𝐃𝐎𝐍𝐄: Gavi has renewed his contract at Barcelona until June 2026.

His new deal has a €1 BILLION release cla… https://t.co/EkN11wg4uz","📝 The biggest, and the best. Bringing you all the latest news and updates, all year round. 18+",twittersupplement@gmail.com,1480991,184,61008,http://pbs.twimg.com/profile_images/1430543691450552322/tx7jBgnL_normal.jpg
54,Wed Sep 14 07:49:55 +0000 2022,1569956596519940096,Transfer News Live,🚨 Liverpool offered €100m for Fede Valverde on the last two days of the market but the approach was instantly rejec… https://t.co/vnVvY10Z45,"📝 The biggest, and the best. Bringing you all the latest news and updates, all year round. 18+",twittersupplement@gmail.com,1480991,184,61008,http://pbs.twimg.com/profile_images/1430543691450552322/tx7jBgnL_normal.jpg
55,Wed Sep 14 06:49:29 +0000 2022,1569941386685726720,Transfer News Live,"🚨 New Chelsea owner Todd Boehly wants the Premier League to create a North v South ‘All-Star Game’

(Source: @SkySportsNews)","📝 The biggest, and the best. Bringing you all the latest news and updates, all year round. 18+",twittersupplement@gmail.com,1480991,184,61008,http://pbs.twimg.com/profile_images/1430543691450552322/tx7jBgnL_normal.jpg
56,Tue Sep 13 16:51:17 +0000 2022,1569730449152348160,Transfer News Live,🚨 Sir Jim Ratcliffe does not hide his desire to buy Manchester United and would like to appoint Luis Campos to lead… https://t.co/j2hJtHUZ3R,"📝 The biggest, and the best. Bringing you all the latest news and updates, all year round. 18+",twittersupplement@gmail.com,1480991,184,61008,http://pbs.twimg.com/profile_images/1430543691450552322/tx7jBgnL_normal.jpg
57,Tue Sep 13 08:30:53 +0000 2022,1569604516927995905,Transfer News Live,"🚨 Cristiano Ronaldo rejected an offer from Saudi Arabian club Al-Hilal this summer.

The offer was worth €243m over… https://t.co/ybLuBYVOMW","📝 The biggest, and the best. Bringing you all the latest news and updates, all year round. 18+",twittersupplement@gmail.com,1480991,184,61008,http://pbs.twimg.com/profile_images/1430543691450552322/tx7jBgnL_normal.jpg
58,Tue Sep 13 08:25:32 +0000 2022,1569603171353231360,Transfer News Live,"🚨 Semi-automatic offside technology is expected to be used in the Premier League from next season. 

(Source:… https://t.co/KnF8xtkjKT","📝 The biggest, and the best. Bringing you all the latest news and updates, all year round. 18+",twittersupplement@gmail.com,1480991,184,61008,http://pbs.twimg.com/profile_images/1430543691450552322/tx7jBgnL_normal.jpg
59,Tue Sep 13 08:00:18 +0000 2022,1569596820547936256,Transfer News Live,"🚨 From Brighton to Chelsea! 🤝🔵

(📸 @ChelseaFC) https://t.co/BIhjXf8zSh","📝 The biggest, and the best. Bringing you all the latest news and updates, all year round. 18+",twittersupplement@gmail.com,1480991,184,61008,http://pbs.twimg.com/profile_images/1430543691450552322/tx7jBgnL_normal.jpg
60,Tue Sep 13 07:59:00 +0000 2022,1569596492687572994,Transfer News Live,"🚨 PSG are working on the contract extensions of the following players:

🇪🇸 Sergio Ramos 
🇦🇷 Leo Messi
🇧🇷 Marquinhos… https://t.co/28WWDtpzVC","📝 The biggest, and the best. Bringing you all the latest news and updates, all year round. 18+",twittersupplement@gmail.com,1480991,184,61008,http://pbs.twimg.com/profile_images/1430543691450552322/tx7jBgnL_normal.jpg
61,Tue Sep 13 07:38:42 +0000 2022,1569591383501012992,Transfer News Live,"🚨 Kylian Mbappé's new PSG contract only lasts until June 2024, not 2025. 

The two-year deal includes an option of… https://t.co/hH4T9dJywK","📝 The biggest, and the best. Bringing you all the latest news and updates, all year round. 18+",twittersupplement@gmail.com,1480991,184,61008,http://pbs.twimg.com/profile_images/1430543691450552322/tx7jBgnL_normal.jpg
62,Tue Sep 13 06:45:55 +0000 2022,1569578103910924289,Transfer News Live,"🚨 Luis Campos wants to extend the contracts of Leo Messi and Sergio Ramos at PSG which end in 2023, but on the cond… https://t.co/3pYYnj8Zb2","📝 The biggest, and the best. Bringing you all the latest news and updates, all year round. 18+",twittersupplement@gmail.com,1480991,184,61008,http://pbs.twimg.com/profile_images/1430543691450552322/tx7jBgnL_normal.jpg
63,Tue Sep 13 06:27:23 +0000 2022,1569573438758559746,Transfer News Live,🚨 Barcelona and Atlético Madrid are close to an agreement to lower the option to buy fee for Antoine Griezmann to €… https://t.co/l1dyMvxvXr,"📝 The biggest, and the best. Bringing you all the latest news and updates, all year round. 18+",twittersupplement@gmail.com,1480991,184,61008,http://pbs.twimg.com/profile_images/1430543691450552322/tx7jBgnL_normal.jpg
64,Tue Sep 13 06:25:07 +0000 2022,1569572867217723392,Transfer News Live,"📝 DEAL DONE: Rob Page has signed a new four-year contract as Wales manager. 

(🎥 @cymru) https://t.co/ph4R42VuKb","📝 The biggest, and the best. Bringing you all the latest news and updates, all year round. 18+",twittersupplement@gmail.com,1480991,184,61008,http://pbs.twimg.com/profile_images/1430543691450552322/tx7jBgnL_normal.jpg
65,Mon Sep 12 16:06:52 +0000 2022,1569356881742766080,Transfer News Live,"📝 𝐃𝐄𝐀𝐋 𝐃𝐎𝐍𝐄: Newcastle United have signed 'keeper Loris Karius on a short-term contract.

(Source: @NUFC) https://t.co/tT0SQiy9Qx","📝 The biggest, and the best. Bringing you all the latest news and updates, all year round. 18+",twittersupplement@gmail.com,1480991,184,61008,http://pbs.twimg.com/profile_images/1430543691450552322/tx7jBgnL_normal.jpg
66,Mon Sep 12 15:28:15 +0000 2022,1569347164329115649,Transfer News Live,"🐺 Diego is a Wolf.

(📸 @Wolves) https://t.co/a44sFRjEyK","📝 The biggest, and the best. Bringing you all the latest news and updates, all year round. 18+",twittersupplement@gmail.com,1480991,184,61008,http://pbs.twimg.com/profile_images/1430543691450552322/tx7jBgnL_normal.jpg
67,Mon Sep 12 11:21:40 +0000 2022,1569285110360604672,Transfer News Live,"📝 𝐃𝐄𝐀𝐋 𝐃𝐎𝐍𝐄: Wolves have signed striker Diego Costa on a deal until the end of the season.

(Source: @Wolves) https://t.co/Qi9VWBWz8P","📝 The biggest, and the best. Bringing you all the latest news and updates, all year round. 18+",twittersupplement@gmail.com,1480991,184,61008,http://pbs.twimg.com/profile_images/1430543691450552322/tx7jBgnL_normal.jpg
